response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0744,0.0000,0.0000,0.0000,0.0743,0.0001,200,0.1814
0.0743,0.0000,0.0000,0.0000,0.0741,0.0001,200,0.1816
0.0668,0.0000,0.0000,0.0001,0.0666,0.0001,200,0.1917
0.0690,0.0000,0.0000,0.0001,0.0688,0.0001,200,0.1895
0.0724,0.0000,0.0000,0.0000,0.0722,0.0001,200,0.1861
0.0724,0.0000,0.0000,0.0001,0.0722,0.0000,200,0.1862
0.0732,0.0000,0.0000,0.0000,0.0731,0.0001,200,0.1853
0.0689,0.0000,0.0000,0.0000,0.0687,0.0001,200,0.1897
0.0690,0.0000,0.0000,0.0001,0.0688,0.0001,200,0.1896
0.0727,0.0000,0.0000,0.0000,0.0726,0.0000,200,0.1860
0.0727,0.0000,0.0000,0.0000,0.0726,0.0000,200,0.1861
0.0692,0.0000,0.0000,0.0000,0.0690,0.0000,200,0.1897
0.0736,0.0000,0.0000,0.0000,0.0729,0.0006,200,0.1853
0.0689,0.0000,0.0000,0.0000,0.0687,0.0001,200,0.1917
0.0689,0.0000,0.0000,0.0000,0.0687,0.0001,200,0.1916
0.0691,0.0000,0.0000,0.0000,0.0689,0.0001,200,0.1917
0.0692,0.0000,0.0000,0.0001,0.0689,0.0001,200,0.1915
0.0692,0.0000,0.0000,0.0000,0.0690,0.0000,200,0.1916
0.0692,0.0000,0.0000,0.0000,0.0690,0.0000,200,0.1916
0.0713,0.0000,0.0000,0.0001,0.0709,0.0002,200,0.1896
0.0693,0.0000,0.0000,0.0000,0.0691,0.0000,200,0.1916
0.0579,0.0000,0.0000,0.0000,0.0577,0.0001,200,0.2057
0.0574,0.0000,0.0000,0.0001,0.0571,0.0001,200,0.2103
0.0579,0.0000,0.0000,0.0001,0.0577,0.0001,200,0.2104
0.0615,0.0000,0.0000,0.0000,0.0613,0.0001,200,0.2080
0.0588,0.0000,0.0000,0.0000,0.0586,0.0001,200,0.2107
0.0558,0.0000,0.0000,0.0000,0.0556,0.0001,200,0.2148
0.0579,0.0000,0.0000,0.0000,0.0577,0.0001,200,0.2157
0.0581,0.0000,0.0000,0.0001,0.0579,0.0001,200,0.2158
0.0588,0.0000,0.0000,0.0000,0.0586,0.0001,200,0.2176
0.0589,0.0000,0.0000,0.0000,0.0587,0.0001,200,0.2175
0.0588,0.0000,0.0000,0.0000,0.0586,0.0001,200,0.2176
0.0591,0.0000,0.0000,0.0000,0.0589,0.0001,200,0.2176
0.0582,0.0000,0.0000,0.0000,0.0581,0.0000,200,0.2185
0.0593,0.0000,0.0000,0.0000,0.0590,0.0001,200,0.2175
0.0584,0.0000,0.0000,0.0000,0.0582,0.0001,200,0.2184
0.0602,0.0000,0.0000,0.0001,0.0594,0.0001,200,0.2184
0.0597,0.0000,0.0000,0.0000,0.0595,0.0001,200,0.2207
0.0606,0.0000,0.0000,0.0001,0.0604,0.0001,200,0.2209
0.0607,0.0000,0.0000,0.0001,0.0604,0.0001,200,0.2217
0.0607,0.0000,0.0000,0.0000,0.0605,0.0001,200,0.2217
0.0614,0.0000,0.0000,0.0001,0.0611,0.0001,200,0.2218
0.0625,0.0000,0.0000,0.0001,0.0623,0.0001,200,0.2207
0.0625,0.0000,0.0000,0.0000,0.0623,0.0001,200,0.2209
0.0625,0.0000,0.0000,0.0000,0.0623,0.0001,200,0.2216
0.0623,0.0000,0.0000,0.0000,0.0622,0.0001,200,0.2218
0.0632,0.0000,0.0000,0.0000,0.0629,0.0002,200,0.2241
0.0606,0.0000,0.0000,0.0000,0.0605,0.0000,200,0.2281
0.0600,0.0000,0.0000,0.0000,0.0598,0.0001,200,0.2288
0.0595,0.0000,0.0000,0.0000,0.0593,0.0001,200,0.2293
0.0646,0.0000,0.0000,0.0000,0.0644,0.0000,200,0.2243
0.0607,0.0000,0.0000,0.0000,0.0606,0.0001,200,0.2281
0.0590,0.0000,0.0000,0.0000,0.0588,0.0001,200,0.2321
0.0669,0.0000,0.0000,0.0000,0.0666,0.0002,200,0.2256
0.0605,0.0000,0.0000,0.0000,0.0602,0.0002,200,0.2321
0.0605,0.0000,0.0000,0.0000,0.0602,0.0002,200,0.2320
0.0628,0.0000,0.0000,0.0001,0.0626,0.0001,200,0.2325
0.0702,0.0000,0.0000,0.0000,0.0700,0.0001,200,0.2267
