response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0654,0.0000,0.0000,0.0000,0.0653,0.0001,200,0.1714
0.0681,0.0000,0.0000,0.0000,0.0679,0.0001,200,0.1710
0.0687,0.0000,0.0000,0.0000,0.0685,0.0001,200,0.1703
0.0679,0.0000,0.0000,0.0000,0.0677,0.0001,200,0.1713
0.0679,0.0000,0.0000,0.0000,0.0678,0.0001,200,0.1713
0.0680,0.0000,0.0000,0.0000,0.0678,0.0001,200,0.1712
0.0681,0.0000,0.0000,0.0000,0.0680,0.0001,200,0.1711
0.0671,0.0000,0.0000,0.0000,0.0669,0.0001,200,0.1742
0.0669,0.0000,0.0000,0.0000,0.0668,0.0000,200,0.1744
0.0669,0.0000,0.0000,0.0000,0.0667,0.0002,200,0.1744
0.0671,0.0000,0.0000,0.0000,0.0669,0.0001,200,0.1743
0.0607,0.0000,0.0000,0.0000,0.0605,0.0001,200,0.1817
0.0681,0.0000,0.0000,0.0000,0.0679,0.0001,200,0.1743
0.0697,0.0000,0.0000,0.0000,0.0695,0.0001,200,0.1745
0.0700,0.0000,0.0000,0.0000,0.0698,0.0001,200,0.1742
0.0699,0.0000,0.0000,0.0000,0.0697,0.0000,200,0.1743
0.0628,0.0000,0.0000,0.0001,0.0626,0.0001,200,0.1856
0.0577,0.0000,0.0000,0.0001,0.0575,0.0001,200,0.1914
0.0580,0.0000,0.0000,0.0000,0.0578,0.0001,200,0.1913
0.0564,0.0000,0.0000,0.0000,0.0563,0.0001,200,0.1935
0.0565,0.0000,0.0000,0.0000,0.0564,0.0001,200,0.1935
0.0571,0.0000,0.0000,0.0000,0.0569,0.0001,200,0.1937
0.0576,0.0000,0.0000,0.0000,0.0575,0.0001,200,0.1937
0.0605,0.0000,0.0000,0.0000,0.0603,0.0001,200,0.1937
0.0594,0.0000,0.0000,0.0001,0.0592,0.0001,200,0.1992
0.0600,0.0000,0.0000,0.0000,0.0598,0.0001,200,0.1991
0.0583,0.0000,0.0000,0.0000,0.0581,0.0001,200,0.2041
0.0583,0.0000,0.0000,0.0000,0.0582,0.0000,200,0.2042
0.0585,0.0000,0.0000,0.0000,0.0581,0.0003,200,0.2041
0.0583,0.0000,0.0000,0.0000,0.0581,0.0002,200,0.2043
0.0621,0.0000,0.0000,0.0000,0.0618,0.0002,200,0.2006
0.0598,0.0000,0.0000,0.0000,0.0596,0.0001,200,0.2044
0.0599,0.0000,0.0000,0.0000,0.0597,0.0001,200,0.2045
0.0600,0.0000,0.0000,0.0000,0.0597,0.0001,200,0.2044
0.0602,0.0000,0.0000,0.0000,0.0600,0.0001,200,0.2068
0.0578,0.0000,0.0000,0.0000,0.0576,0.0001,200,0.2105
0.0580,0.0000,0.0000,0.0000,0.0579,0.0001,200,0.2104
0.0583,0.0000,0.0000,0.0001,0.0579,0.0001,200,0.2101
0.0601,0.0000,0.0000,0.0000,0.0599,0.0001,200,0.2102
0.0600,0.0000,0.0000,0.0000,0.0598,0.0001,200,0.2102
0.0599,0.0000,0.0000,0.0000,0.0598,0.0001,200,0.2104
0.0599,0.0000,0.0000,0.0000,0.0597,0.0001,200,0.2106
0.0599,0.0000,0.0000,0.0000,0.0597,0.0001,200,0.2105
0.0608,0.0000,0.0000,0.0000,0.0606,0.0001,200,0.2124
0.0588,0.0000,0.0000,0.0000,0.0585,0.0001,200,0.2145
0.0614,0.0000,0.0000,0.0000,0.0611,0.0001,200,0.2140
0.0610,0.0000,0.0000,0.0000,0.0608,0.0001,200,0.2174
0.0612,0.0000,0.0000,0.0000,0.0609,0.0001,200,0.2173
0.0611,0.0000,0.0000,0.0000,0.0610,0.0000,200,0.2174
0.0585,0.0000,0.0000,0.0000,0.0581,0.0002,200,0.2200
0.0613,0.0000,0.0000,0.0000,0.0610,0.0002,200,0.2173
0.0612,0.0000,0.0000,0.0001,0.0609,0.0001,200,0.2174
0.0612,0.0000,0.0000,0.0000,0.0610,0.0001,200,0.2174
0.0616,0.0000,0.0000,0.0000,0.0614,0.0001,200,0.2174
0.0630,0.0000,0.0000,0.0000,0.0627,0.0001,200,0.2191
0.0631,0.0000,0.0000,0.0000,0.0630,0.0001,200,0.2191
0.0631,0.0000,0.0000,0.0000,0.0630,0.0001,200,0.2191
0.0602,0.0000,0.0000,0.0001,0.0600,0.0001,200,0.2221
0.0625,0.0000,0.0000,0.0000,0.0623,0.0001,200,0.2201
0.0631,0.0000,0.0000,0.0001,0.0629,0.0001,200,0.2203
0.0601,0.0000,0.0000,0.0000,0.0599,0.0001,200,0.2248
0.0617,0.0000,0.0000,0.0000,0.0615,0.0001,200,0.2253
0.0627,0.0000,0.0000,0.0001,0.0625,0.0001,200,0.2247
0.0598,0.0000,0.0000,0.0000,0.0596,0.0001,200,0.2278
0.0621,0.0000,0.0000,0.0000,0.0619,0.0000,200,0.2264
0.0648,0.0000,0.0000,0.0000,0.0646,0.0001,200,0.2253
0.0648,0.0000,0.0000,0.0000,0.0646,0.0001,200,0.2253
0.0655,0.0000,0.0000,0.0000,0.0654,0.0000,200,0.2247
0.0624,0.0000,0.0000,0.0001,0.0622,0.0001,200,0.2278
0.0594,0.0000,0.0000,0.0000,0.0591,0.0001,200,0.2317
0.0626,0.0000,0.0000,0.0000,0.0624,0.0000,200,0.2285
0.0660,0.0000,0.0000,0.0000,0.0658,0.0001,200,0.2252
0.0659,0.0000,0.0000,0.0000,0.0657,0.0001,200,0.2252
0.0624,0.0000,0.0000,0.0000,0.0622,0.0001,200,0.2307
0.0685,0.0000,0.0000,0.0000,0.0683,0.0000,200,0.2247
