response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0716,0.0000,0.0000,0.0001,0.0713,0.0001,200,0.1580
0.0669,0.0000,0.0000,0.0000,0.0667,0.0001,200,0.1627
0.0750,0.0000,0.0000,0.0000,0.0747,0.0002,200,0.1547
0.0717,0.0000,0.0000,0.0001,0.0714,0.0002,200,0.1580
0.0719,0.0000,0.0000,0.0000,0.0714,0.0004,200,0.1579
0.0670,0.0000,0.0000,0.0001,0.0667,0.0001,200,0.1653
0.0712,0.0000,0.0000,0.0001,0.0710,0.0001,200,0.1612
0.0695,0.0000,0.0000,0.0000,0.0693,0.0000,200,0.1629
0.0709,0.0000,0.0000,0.0000,0.0708,0.0001,200,0.1615
0.0696,0.0000,0.0000,0.0000,0.0694,0.0001,200,0.1628
0.0668,0.0000,0.0000,0.0000,0.0667,0.0001,200,0.1656
0.0711,0.0000,0.0000,0.0000,0.0710,0.0001,200,0.1613
0.0710,0.0000,0.0000,0.0000,0.0709,0.0001,200,0.1615
0.0747,0.0000,0.0000,0.0000,0.0745,0.0001,200,0.1630
0.0762,0.0000,0.0000,0.0001,0.0760,0.0001,200,0.1614
0.0764,0.0000,0.0000,0.0000,0.0762,0.0001,200,0.1613
0.0721,0.0000,0.0000,0.0000,0.0719,0.0001,200,0.1656
0.0749,0.0000,0.0000,0.0000,0.0745,0.0002,200,0.1629
0.0720,0.0000,0.0000,0.0000,0.0718,0.0001,200,0.1657
0.0748,0.0000,0.0000,0.0000,0.0747,0.0000,200,0.1629
0.0674,0.0000,0.0000,0.0001,0.0673,0.0000,200,0.1704
0.0764,0.0000,0.0000,0.0000,0.0761,0.0002,200,0.1615
0.0723,0.0000,0.0000,0.0001,0.0721,0.0000,200,0.1656
0.0752,0.0000,0.0000,0.0000,0.0751,0.0000,200,0.1628
0.0765,0.0000,0.0000,0.0000,0.0764,0.0000,200,0.1614
0.0751,0.0000,0.0000,0.0000,0.0749,0.0000,200,0.1629
0.0598,0.0000,0.0000,0.0000,0.0596,0.0001,200,0.1790
0.0732,0.0000,0.0000,0.0000,0.0730,0.0001,200,0.1657
0.0683,0.0000,0.0000,0.0000,0.0681,0.0001,200,0.1706
0.0600,0.0000,0.0000,0.0001,0.0598,0.0001,200,0.1789
0.0682,0.0000,0.0000,0.0000,0.0681,0.0000,200,0.1708
0.0732,0.0000,0.0000,0.0000,0.0730,0.0001,200,0.1657
0.0733,0.0000,0.0000,0.0000,0.0731,0.0001,200,0.1657
0.0682,0.0000,0.0000,0.0001,0.0680,0.0001,200,0.1708
0.0684,0.0000,0.0000,0.0001,0.0682,0.0000,200,0.1707
0.0685,0.0000,0.0000,0.0000,0.0684,0.0000,200,0.1706
0.0705,0.0000,0.0000,0.0001,0.0703,0.0001,200,0.1708
0.0680,0.0000,0.0000,0.0000,0.0678,0.0000,200,0.1734
0.0681,0.0000,0.0000,0.0000,0.0680,0.0001,200,0.1733
0.0682,0.0000,0.0000,0.0001,0.0680,0.0001,200,0.1733
0.0709,0.0000,0.0000,0.0001,0.0706,0.0002,200,0.1707
0.0719,0.0000,0.0000,0.0000,0.0718,0.0001,200,0.1708
0.0697,0.0000,0.0000,0.0000,0.0696,0.0001,200,0.1732
0.0724,0.0000,0.0000,0.0000,0.0722,0.0001,200,0.1706
0.0722,0.0000,0.0000,0.0000,0.0720,0.0001,200,0.1708
0.0617,0.0000,0.0000,0.0001,0.0615,0.0001,200,0.1813
0.0700,0.0000,0.0000,0.0000,0.0698,0.0001,200,0.1731
0.0698,0.0000,0.0000,0.0000,0.0697,0.0001,200,0.1733
0.0699,0.0000,0.0000,0.0000,0.0697,0.0000,200,0.1733
0.0698,0.0000,0.0000,0.0000,0.0695,0.0003,200,0.1734
0.0724,0.0000,0.0000,0.0000,0.0720,0.0003,200,0.1709
0.0710,0.0000,0.0000,0.0000,0.0708,0.0001,200,0.1744
0.0724,0.0000,0.0000,0.0001,0.0722,0.0001,200,0.1731
0.0709,0.0000,0.0000,0.0000,0.0707,0.0001,200,0.1746
0.0721,0.0000,0.0000,0.0000,0.0720,0.0001,200,0.1734
0.0709,0.0000,0.0000,0.0001,0.0708,0.0001,200,0.1746
0.0748,0.0000,0.0000,0.0000,0.0747,0.0001,200,0.1707
0.0712,0.0000,0.0000,0.0000,0.0711,0.0001,200,0.1744
0.0711,0.0000,0.0000,0.0000,0.0709,0.0001,200,0.1745
0.0723,0.0000,0.0000,0.0000,0.0722,0.0000,200,0.1735
0.0690,0.0000,0.0000,0.0001,0.0688,0.0001,200,0.1770
0.0715,0.0000,0.0000,0.0000,0.0713,0.0001,200,0.1745
0.0545,0.0000,0.0000,0.0001,0.0543,0.0001,200,0.1967
0.0550,0.0000,0.0000,0.0001,0.0548,0.0001,200,0.2007
0.0562,0.0000,0.0000,0.0001,0.0560,0.0001,200,0.2022
0.0562,0.0000,0.0000,0.0000,0.0560,0.0001,200,0.2022
0.0563,0.0000,0.0000,0.0001,0.0560,0.0001,200,0.2033
0.0576,0.0000,0.0000,0.0001,0.0573,0.0001,200,0.2035
0.0549,0.0000,0.0000,0.0000,0.0546,0.0001,200,0.2069
0.0563,0.0000,0.0000,0.0000,0.0561,0.0001,200,0.2087
0.0587,0.0000,0.0000,0.0000,0.0585,0.0001,200,0.2091
0.0597,0.0000,0.0000,0.0000,0.0595,0.0001,200,0.2092
0.0589,0.0000,0.0000,0.0001,0.0587,0.0001,200,0.2100
0.0569,0.0000,0.0000,0.0001,0.0567,0.0001,200,0.2161
0.0607,0.0000,0.0000,0.0001,0.0605,0.0001,200,0.2133
0.0652,0.0000,0.0000,0.0001,0.0650,0.0001,200,0.2106
0.0661,0.0000,0.0000,0.0000,0.0659,0.0001,200,0.2097
0.0589,0.0000,0.0000,0.0000,0.0587,0.0001,200,0.2170
0.0564,0.0000,0.0000,0.0001,0.0561,0.0000,200,0.2200
0.0595,0.0000,0.0000,0.0000,0.0593,0.0001,200,0.2170
0.0577,0.0000,0.0000,0.0000,0.0576,0.0001,200,0.2202
0.0660,0.0000,0.0000,0.0000,0.0659,0.0001,200,0.2125
0.0654,0.0000,0.0000,0.0001,0.0653,0.0000,200,0.2132
0.0654,0.0000,0.0000,0.0000,0.0653,0.0001,200,0.2132
0.0662,0.0000,0.0000,0.0000,0.0660,0.0001,200,0.2125
0.0609,0.0000,0.0000,0.0001,0.0607,0.0001,200,0.2199
0.0602,0.0000,0.0000,0.0000,0.0600,0.0001,200,0.2230
0.0627,0.0000,0.0000,0.0000,0.0625,0.0001,200,0.2230
0.0660,0.0000,0.0000,0.0001,0.0658,0.0001,200,0.2202
0.0637,0.0000,0.0000,0.0000,0.0635,0.0001,200,0.2253
0.0595,0.0000,0.0000,0.0001,0.0593,0.0001,200,0.2295
0.0638,0.0000,0.0000,0.0001,0.0636,0.0001,200,0.2252
0.0638,0.0000,0.0000,0.0000,0.0636,0.0001,200,0.2253
0.0643,0.0000,0.0000,0.0003,0.0638,0.0001,200,0.2251
0.0666,0.0000,0.0000,0.0000,0.0664,0.0001,200,0.2230
0.0644,0.0000,0.0000,0.0000,0.0642,0.0001,200,0.2252
0.0667,0.0000,0.0000,0.0000,0.0665,0.0001,200,0.2253
0.0631,0.0000,0.0000,0.0000,0.0629,0.0001,200,0.2296
0.0633,0.0000,0.0000,0.0000,0.0631,0.0001,200,0.2296
0.0632,0.0000,0.0000,0.0000,0.0630,0.0001,200,0.2297
0.0634,0.0000,0.0000,0.0000,0.0631,0.0002,200,0.2296
0.0632,0.0000,0.0000,0.0000,0.0630,0.0002,200,0.2298
0.0624,0.0000,0.0000,0.0000,0.0621,0.0001,200,0.2324
0.0623,0.0000,0.0000,0.0000,0.0621,0.0001,200,0.2325
0.0652,0.0000,0.0000,0.0000,0.0651,0.0000,200,0.2296
0.0624,0.0000,0.0000,0.0000,0.0621,0.0002,200,0.2324
0.0625,0.0000,0.0000,0.0000,0.0621,0.0001,200,0.2323
0.0625,0.0000,0.0000,0.0000,0.0623,0.0001,200,0.2324
0.0625,0.0000,0.0000,0.0000,0.0622,0.0001,200,0.2324
0.0698,0.0000,0.0000,0.0000,0.0697,0.0000,200,0.2253
0.0628,0.0000,0.0000,0.0000,0.0626,0.0001,200,0.2324
0.0655,0.0000,0.0000,0.0000,0.0654,0.0000,200,0.2296
0.0639,0.0000,0.0000,0.0001,0.0637,0.0001,200,0.2324
0.0598,0.0000,0.0000,0.0000,0.0596,0.0001,200,0.2389
0.0601,0.0000,0.0000,0.0000,0.0599,0.0001,200,0.2388
0.0630,0.0000,0.0000,0.0000,0.0627,0.0001,200,0.2376
0.0629,0.0000,0.0000,0.0000,0.0628,0.0001,200,0.2377
0.0630,0.0000,0.0000,0.0000,0.0629,0.0000,200,0.2377
0.0630,0.0000,0.0000,0.0001,0.0627,0.0002,200,0.2378
0.0631,0.0000,0.0000,0.0000,0.0629,0.0001,200,0.2377
0.0648,0.0000,0.0000,0.0000,0.0646,0.0002,200,0.2389
0.0658,0.0000,0.0000,0.0000,0.0657,0.0001,200,0.2380
0.0658,0.0000,0.0000,0.0000,0.0655,0.0002,200,0.2380
0.0663,0.0000,0.0000,0.0000,0.0661,0.0000,200,0.2376
0.0661,0.0000,0.0000,0.0000,0.0659,0.0001,200,0.2379
0.0649,0.0000,0.0000,0.0000,0.0648,0.0000,200,0.2391
0.0661,0.0000,0.0000,0.0000,0.0660,0.0001,200,0.2378
0.0662,0.0000,0.0000,0.0000,0.0661,0.0000,200,0.2378
0.0651,0.0000,0.0000,0.0000,0.0648,0.0002,200,0.2389
0.0651,0.0000,0.0000,0.0000,0.0650,0.0000,200,0.2389
0.0662,0.0000,0.0000,0.0000,0.0662,0.0000,200,0.2379
0.0650,0.0000,0.0000,0.0000,0.0649,0.0000,200,0.2391
0.0631,0.0000,0.0000,0.0000,0.0629,0.0001,200,0.2430
0.0671,0.0000,0.0000,0.0000,0.0670,0.0001,200,0.2390
0.0575,0.0000,0.0000,0.0000,0.0573,0.0001,200,0.2513
0.0675,0.0000,0.0000,0.0000,0.0673,0.0001,200,0.2413
0.0708,0.0000,0.0000,0.0000,0.0707,0.0001,200,0.2380
