response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.7996,0.4513,0.0008,0.0001,0.3481,0.0001,400,1.5233
0.7997,0.4466,0.0007,0.0001,0.3528,0.0001,400,1.5233
0.7910,0.4591,0.0005,0.0001,0.3317,0.0001,400,1.5396
0.7991,0.4614,0.0006,0.0001,0.3375,0.0000,400,1.5317
0.7929,0.4674,0.0007,0.0001,0.3254,0.0000,400,1.5379
0.7993,0.4625,0.0005,0.0001,0.3366,0.0001,400,1.5317
0.7948,0.4795,0.0007,0.0001,0.3151,0.0001,400,1.5379
0.8010,0.4857,0.0006,0.0001,0.3151,0.0001,400,1.5317
0.7810,0.4652,0.0008,0.0001,0.3156,0.0001,400,1.5607
0.8041,0.4949,0.0005,0.0001,0.3090,0.0001,400,1.5397
0.7891,0.4791,0.0008,0.0001,0.3037,0.0061,400,1.5606
0.7643,0.4746,0.0005,0.0001,0.2895,0.0001,400,1.5929
0.7665,0.4661,0.0007,0.0001,0.3002,0.0001,400,1.5907
0.7643,0.4867,0.0005,0.0001,0.2775,0.0001,400,1.5929
0.7587,0.4640,0.0005,0.0001,0.2945,0.0001,400,1.5985
0.8176,0.5087,0.0005,0.0001,0.3086,0.0002,400,1.5396
0.7777,0.4961,0.0007,0.0001,0.2813,0.0002,400,1.5837
0.7630,0.4904,0.0006,0.0001,0.2724,0.0001,400,1.5985
0.7630,0.4958,0.0006,0.0001,0.2670,0.0001,400,1.5984
0.7682,0.4921,0.0002,0.0001,0.2759,0.0001,400,1.5932
0.7743,0.5150,0.0008,0.0001,0.2591,0.0001,400,1.5907
0.7744,0.5203,0.0008,0.0001,0.2539,0.0001,400,1.5906
0.7612,0.5122,0.0008,0.0001,0.2489,0.0001,400,1.6048
0.7725,0.5162,0.0006,0.0001,0.2561,0.0001,400,1.6077
0.7695,0.5346,0.0006,0.0001,0.2347,0.0001,400,1.6189
0.7836,0.5266,0.0008,0.0001,0.2568,0.0001,400,1.6048
0.7735,0.5385,0.0006,0.0001,0.2348,0.0001,400,1.6151
0.7833,0.5471,0.0007,0.0000,0.2360,0.0001,400,1.6150
0.7908,0.5347,0.0008,0.0001,0.2559,0.0001,400,1.6077
0.7796,0.5480,0.0006,0.0001,0.2313,0.0001,400,1.6189
0.7795,0.5429,0.0005,0.0001,0.2364,0.0001,400,1.6190
0.7835,0.5557,0.0006,0.0000,0.2276,0.0000,400,1.6151
0.7743,0.5527,0.0008,0.0001,0.2214,0.0001,400,1.6296
0.7823,0.5685,0.0007,0.0001,0.2136,0.0001,400,1.6330
0.7544,0.5410,0.0007,0.0001,0.2051,0.0082,400,1.6609
0.7516,0.5427,0.0006,0.0001,0.2087,0.0001,400,1.6638
0.7323,0.5403,0.0008,0.0001,0.1917,0.0001,400,1.6901
0.7927,0.5942,0.0007,0.0001,0.1984,0.0001,400,1.6297
0.7359,0.5441,0.0008,0.0000,0.1915,0.0001,400,1.6867
0.7895,0.5855,0.0006,0.0001,0.2038,0.0001,400,1.6330
0.7381,0.5698,0.0008,0.0001,0.1680,0.0001,400,1.6901
0.7643,0.5766,0.0005,0.0001,0.1876,0.0000,400,1.6639
0.7567,0.5792,0.0007,0.0001,0.1773,0.0001,400,1.6867
0.7492,0.5823,0.0006,0.0001,0.1667,0.0001,400,1.6943
0.7756,0.5882,0.0007,0.0001,0.1835,0.0038,400,1.6716
0.7442,0.5838,0.0006,0.0001,0.1602,0.0002,400,1.7030
0.7606,0.5853,0.0006,0.0001,0.1713,0.0039,400,1.6868
0.7545,0.5860,0.0006,0.0001,0.1683,0.0001,400,1.7058
0.7682,0.5999,0.0006,0.0001,0.1680,0.0001,400,1.6978
0.7696,0.6150,0.0005,0.0001,0.1544,0.0001,400,1.6979
0.7439,0.6015,0.0008,0.0001,0.1422,0.0001,400,1.7495
0.7624,0.6177,0.0008,0.0001,0.1444,0.0002,400,1.7684
0.7187,0.5438,0.0010,0.0001,0.1746,0.0001,400,1.9127
0.7188,0.5484,0.0009,0.0001,0.1702,0.0001,400,1.9128
0.7611,0.5069,0.0008,0.0001,0.2538,0.0001,400,1.9739
0.7184,0.4561,0.0008,0.0001,0.2620,0.0001,400,2.0337
0.7855,0.4738,0.0007,0.0001,0.3062,0.0054,400,2.0245
0.7276,0.4122,0.0007,0.0001,0.3152,0.0001,400,2.1045
0.7067,0.3974,0.0007,0.0001,0.3091,0.0001,400,2.1301
0.7211,0.4122,0.0006,0.0001,0.3086,0.0001,400,2.1160
0.7299,0.3853,0.0007,0.0001,0.3444,0.0001,400,2.1700
0.7320,0.3853,0.0006,0.0001,0.3444,0.0022,400,2.1700
0.7167,0.3752,0.0003,0.0001,0.3414,0.0001,400,2.1854
0.7680,0.4273,0.0007,0.0001,0.3404,0.0002,400,2.1414
0.7241,0.3973,0.0004,0.0001,0.3265,0.0002,400,2.1854
0.7243,0.3840,0.0006,0.0001,0.3400,0.0002,400,2.1851
0.7277,0.4055,0.0007,0.0001,0.3219,0.0001,400,2.1818
0.7204,0.4037,0.0008,0.0001,0.3164,0.0002,400,2.2009
0.7360,0.4106,0.0004,0.0001,0.3252,0.0001,400,2.1853
0.6872,0.3792,0.0009,0.0001,0.3077,0.0001,400,2.2392
0.7435,0.4011,0.0008,0.0001,0.3351,0.0071,400,2.2053
0.6660,0.3369,0.0006,0.0001,0.3289,0.0001,400,2.2909
0.6948,0.3560,0.0007,0.0001,0.3386,0.0001,400,2.2711
0.7430,0.3901,0.0009,0.0001,0.3437,0.0091,400,2.2228
0.6933,0.3546,0.0006,0.0001,0.3385,0.0001,400,2.3117
0.6948,0.3524,0.0007,0.0001,0.3421,0.0002,400,2.3189
0.7378,0.3749,0.0007,0.0001,0.3541,0.0087,400,2.2759
0.7230,0.3707,0.0008,0.0001,0.3520,0.0001,400,2.2908
1.5319,0.4013,0.0006,0.0001,0.8357,0.2947,400,1.4819
0.6829,0.3952,0.0005,0.0001,0.2875,0.0001,400,2.3309
0.6945,0.3869,0.0005,0.0001,0.3073,0.0001,400,2.3230
0.6945,0.3797,0.0007,0.0001,0.3146,0.0001,400,2.3229
0.6947,0.3803,0.0007,0.0001,0.3143,0.0001,400,2.3229
0.6948,0.3921,0.0007,0.0001,0.3024,0.0001,400,2.3229
0.7010,0.3786,0.0007,0.0001,0.3202,0.0022,400,2.3189
0.6873,0.3980,0.0005,0.0001,0.2891,0.0001,400,2.3327
0.6783,0.3989,0.0008,0.0001,0.2792,0.0001,400,2.3417
0.6893,0.3999,0.0005,0.0001,0.2892,0.0001,400,2.3308
0.6926,0.4096,0.0002,0.0001,0.2828,0.0001,400,2.3310
0.7008,0.3972,0.0007,0.0001,0.3035,0.0001,400,2.3228
0.7069,0.4139,0.0005,0.0001,0.2867,0.0061,400,2.3327
0.6933,0.4086,0.0007,0.0001,0.2811,0.0035,400,2.3497
0.7206,0.4226,0.0007,0.0001,0.2977,0.0001,400,2.3306
0.6965,0.4192,0.0010,0.0001,0.2771,0.0001,400,2.3572
0.6965,0.4134,0.0009,0.0001,0.2828,0.0001,400,2.3572
0.6990,0.4346,0.0009,0.0001,0.2642,0.0000,400,2.3572
0.7151,0.4420,0.0006,0.0001,0.2702,0.0028,400,2.3438
0.6975,0.4445,0.0006,0.0001,0.2529,0.0001,400,2.3614
0.6942,0.4356,0.0007,0.0001,0.2583,0.0001,400,2.3649
0.7074,0.4439,0.0009,0.0001,0.2578,0.0056,400,2.3572
0.6881,0.4531,0.0008,0.0001,0.2347,0.0001,400,2.3801
0.6797,0.4547,0.0006,0.0001,0.2249,0.0001,400,2.3886
0.7069,0.4548,0.0007,0.0001,0.2518,0.0001,400,2.3614
0.7070,0.4501,0.0008,0.0001,0.2566,0.0001,400,2.3614
0.7117,0.4663,0.0007,0.0001,0.2452,0.0001,400,2.3614
0.7159,0.4648,0.0008,0.0001,0.2509,0.0001,400,2.3572
0.6813,0.4697,0.0008,0.0001,0.2114,0.0001,400,2.3985
0.6915,0.4600,0.0007,0.0001,0.2312,0.0001,400,2.3884
0.6837,0.4805,0.0009,0.0001,0.2030,0.0001,400,2.3984
0.6937,0.4719,0.0007,0.0001,0.2207,0.0010,400,2.3884
0.7161,0.4718,0.0004,0.0001,0.2442,0.0001,400,2.3660
0.6903,0.5023,0.0009,0.0001,0.1877,0.0001,400,2.3984
0.6902,0.4858,0.0009,0.0001,0.2041,0.0002,400,2.3985
0.6848,0.4919,0.0006,0.0001,0.1928,0.0001,400,2.4039
0.6910,0.5028,0.0009,0.0001,0.1879,0.0001,400,2.3984
0.6794,0.5071,0.0001,0.0001,0.1720,0.0002,400,2.4153
0.6740,0.5162,0.0006,0.0001,0.1576,0.0001,400,2.4225
0.6740,0.5274,0.0006,0.0001,0.1465,0.0001,400,2.4225
0.6815,0.5238,0.0008,0.0001,0.1555,0.0022,400,2.4153
0.6816,0.5432,0.0007,0.0001,0.1383,0.0001,400,2.4153
0.6745,0.5167,0.0008,0.0001,0.1577,0.0001,400,2.4224
0.6758,0.5352,0.0007,0.0001,0.1403,0.0002,400,2.4225
0.6548,0.5238,0.0006,0.0001,0.1308,0.0001,400,2.4435
0.6534,0.5282,0.0007,0.0001,0.1227,0.0024,400,2.4472
0.6725,0.5473,0.0007,0.0001,0.1250,0.0001,400,2.4282
0.6573,0.5395,0.0006,0.0001,0.1177,0.0001,400,2.4435
0.6564,0.5458,0.0006,0.0001,0.1104,0.0001,400,2.4473
0.6362,0.5313,0.0005,0.0001,0.1048,0.0001,400,2.4675
0.6446,0.5456,0.0007,0.0001,0.0988,0.0001,400,2.4603
0.6587,0.5403,0.0007,0.0001,0.1182,0.0001,400,2.4934
1.4799,1.3736,0.0007,0.0001,0.1025,0.0037,400,1.6867
1.4932,1.3881,0.0006,0.0001,0.1006,0.0044,400,1.6778
0.6470,0.5504,0.0010,0.0001,0.0964,0.0001,400,2.5308
1.5071,1.4027,0.0006,0.0001,0.0983,0.0060,400,1.6778
1.4949,1.3909,0.0009,0.0001,0.0979,0.0060,400,1.6901
0.6073,0.4728,0.0006,0.0001,0.1343,0.0001,400,2.6316
1.5997,1.4429,0.0006,0.0000,0.1308,0.0259,400,1.6717
1.7105,1.5538,0.0006,0.0001,0.1334,0.0233,400,1.5608
0.5520,0.4186,0.0009,0.0001,0.1332,0.0001,400,2.7349
0.5409,0.4107,0.0007,0.0001,0.1269,0.0032,400,2.7521
1.6416,1.5113,0.0008,0.0001,0.1300,0.0001,400,1.6608
0.4817,0.3386,0.0005,0.0001,0.1429,0.0001,400,2.8370
0.5087,0.3655,0.0007,0.0001,0.1429,0.0001,400,2.8101
0.5000,0.3475,0.0008,0.0001,0.1522,0.0001,400,2.8321
0.4349,0.2829,0.0006,0.0001,0.1515,0.0002,400,2.9095
0.5076,0.3531,0.0007,0.0001,0.1543,0.0001,400,2.8368
0.4424,0.2879,0.0007,0.0001,0.1542,0.0002,400,2.9020
0.4381,0.2874,0.0008,0.0001,0.1505,0.0001,400,2.9095
0.4411,0.2876,0.0008,0.0001,0.1532,0.0002,400,2.9095
0.4518,0.2981,0.0006,0.0001,0.1535,0.0001,400,2.9021
0.4154,0.2652,0.0008,0.0001,0.1500,0.0001,400,2.9489
0.4439,0.2955,0.0008,0.0001,0.1482,0.0001,400,2.9264
0.4630,0.3151,0.0008,0.0001,0.1477,0.0001,400,2.9095
0.4066,0.2643,0.0008,0.0001,0.1422,0.0001,400,2.9658
0.4066,0.2651,0.0007,0.0001,0.1413,0.0001,400,2.9658
0.4727,0.3112,0.0006,0.0001,0.1613,0.0000,400,2.8999
0.4514,0.3003,0.0007,0.0001,0.1509,0.0001,400,2.9212
0.4513,0.3006,0.0007,0.0001,0.1506,0.0001,400,2.9213
0.7532,0.6082,0.0007,0.0001,0.1447,0.0001,400,2.6314
2.6674,2.4428,0.0009,0.0001,0.1695,0.0549,400,0.7576
2.6590,2.4316,0.0007,0.0000,0.1636,0.0638,400,0.7688
0.4710,0.2698,0.0008,0.0001,0.2010,0.0002,400,2.9568
0.4152,0.2358,0.0008,0.0001,0.1791,0.0001,400,3.0138
0.4114,0.2339,0.0006,0.0001,0.1773,0.0001,400,3.0176
0.4091,0.2508,0.0006,0.0001,0.1581,0.0001,400,3.0199
0.4155,0.2571,0.0008,0.0001,0.1581,0.0001,400,3.0137
0.4154,0.2360,0.0007,0.0001,0.1793,0.0001,400,3.0138
0.4155,0.2364,0.0008,0.0001,0.1789,0.0001,400,3.0137
0.4155,0.2511,0.0005,0.0001,0.1642,0.0001,400,3.0201
